country,year,Renewable_Electricity_Output,Renewable_Energy_Consumption,EG.ELC.ACCS.ZS,GDP_Per_Capita,GDP_Growth,Year,Country,Region_Type,YoY_Change
IDA total,2011,41.3807780984688,65.2675994605529,49.5791632530865,1234.36502272747,4.1742728039068,2011,IDA total,Other,-0.0999797470296997
IDA total,2012,42.0886151273382,65.9581495375944,51.2564518000114,1272.06560101068,3.39586720580698,2012,IDA total,Other,0.7078370288693989
IDA total,2013,42.5732835709551,66.2272364460917,52.2023027615049,1355.06320147963,5.24082859450215,2013,IDA total,Other,0.4846684436168971
IDA total,2014,42.8299525140836,65.8203219173824,52.9422008030466,1429.02963708014,5.48255060026422,2014,IDA total,Other,0.25666894312850275
IDA total,2015,42.2242202978453,65.8156959470969,54.457463855061,1360.96217666755,3.40935816047579,2015,IDA total,Other,-0.6057322162383016
IDA total,2016,42.2242202978453,64.842847006727,58.3264142215853,1327.72429067074,3.24436380993637,2016,IDA total,Other,0.0
IDA total,2017,42.2242202978453,63.756726238097,60.2679332649365,1344.21682075242,3.94568182094561,2017,IDA total,Other,0.0
IDA total,2018,42.2242202978453,63.4026954501762,61.3394550392999,1415.58155009747,4.33260077222064,2018,IDA total,Other,0.0
IDA total,2019,42.2242202978453,63.7978174415488,62.7544694323566,1437.01918707643,3.91940910668565,2019,IDA total,Other,0.0
IDA total,2020,42.2242202978453,64.6604716333897,63.9296623394879,1375.88014891477,-0.79299453521206,2020,IDA total,Other,0.0
IDA total,2021,42.2242202978453,64.6604716333897,65.6017359512866,1465.2729133797,4.43321143726286,2021,IDA total,Other,0.0
IDA total,2022,42.2242202978453,64.6604716333897,66.1197318922923,1539.29371688164,4.31029853089058,2022,IDA total,Other,0.0
Late-demographic dividend,2010,23.3550921716623,14.2153188758712,98.364807696634,6214.55975105911,8.0143063499327,2010,Late-demographic dividend,Other,
Late-demographic dividend,2011,22.2110166942433,13.5308228801371,98.6384551783963,7525.95295469404,7.18573358555956,2011,Late-demographic dividend,Other,-1.1440754774190012
Late-demographic dividend,2012,23.8323377660687,13.582850422228,98.7245385834476,7991.52181831224,5.81560724091659,2012,Late-demographic dividend,Other,1.6213210718254025
Late-demographic dividend,2013,23.9293220161571,13.6438163401403,98.9069815179642,8544.37668923862,5.61144045110311,2013,Late-demographic dividend,Other,0.09698425008840061
Late-demographic dividend,2014,25.2546138320817,13.8134442754648,99.0133006644742,8811.76064524285,5.22564526224352,2014,Late-demographic dividend,Other,1.3252918159245972
Late-demographic dividend,2015,25.7983124625381,13.767259438093,98.7891607198295,8212.74329215127,4.69985991310821,2015,Late-demographic dividend,Other,0.5436986304564009
Late-demographic dividend,2016,25.7983124625381,14.1073917695408,99.1246661085904,8180.74109097909,4.4722484999854,2016,Late-demographic dividend,Other,0.0
Late-demographic dividend,2017,25.7983124625381,14.4100287679332,99.2795749258714,9020.04276617454,5.30401396529471,2017,Late-demographic dividend,Other,0.0
Late-demographic dividend,2018,25.7983124625381,14.7553404842946,99.2872327792157,9837.55232050728,5.42417140935132,2018,Late-demographic dividend,Other,0.0
Late-demographic dividend,2019,25.7983124625381,15.2296231693135,99.3356536729549,9976.98358578555,4.65099889123923,2019,Late-demographic dividend,Other,0.0
Late-demographic dividend,2020,25.7983124625381,15.7680400930135,99.3926777630817,9719.11873198067,0.199854474511071,2020,Late-demographic dividend,Other,0.0
Late-demographic dividend,2021,25.7983124625381,15.7680400930135,99.416690000063,11567.2202575024,7.44958400150686,2021,Late-demographic dividend,Other,0.0
Late-demographic dividend,2022,25.7983124625381,15.7680400930135,99.4825175455422,12068.2132845942,3.17751274112688,2022,Late-demographic dividend,Other,0.0
Latin America & Caribbean,2010,56.4046214332476,29.0249859430889,95.874798098782,9162.44026614175,6.38867447241222,2010,Latin America & Caribbean,Americas,
Latin America & Caribbean,2011,57.45282608695,28.4728630716316,96.1850693362319,10305.9532671551,4.39554306774599,2011,Latin America & Caribbean,Americas,1.048204653702399
Latin America & Caribbean,2012,54.8854274497329,27.8903446023191,96.5713620953644,10311.6068882829,2.56661951138936,2012,Latin America & Caribbean,Americas,-2.567398637217096
Latin America & Caribbean,2013,53.2331374212369,27.7567487218568,96.8678927010787,10453.3219386333,2.76026849303479,2013,Latin America & Caribbean,Americas,-1.6522900284960045
Latin America & Caribbean,2014,53.0628403867237,27.7129528789215,97.0593672921663,10540.9906252007,1.33653843601968,2014,Latin America & Caribbean,Americas,-0.17029703451319733
Latin America & Caribbean,2015,51.7047484880064,28.2239453077283,97.2889505262466,8719.62575346093,0.407853687760664,2015,Latin America & Caribbean,Americas,-1.3580918987172979
Latin America & Caribbean,2016,51.7047484880064,28.9082234379621,97.4818550592041,8417.3721092089,-0.334793597648641,2016,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2017,51.7047484880064,29.4019983736021,97.7135942305631,9256.11626423804,1.88982523332572,2017,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2018,51.7047484880064,30.2527972063643,97.7603349993766,8978.11590246576,1.57170629806997,2018,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2019,51.7047484880064,30.6590142545584,98.0015266427987,8771.14453844381,0.718740959001622,2019,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2020,51.7047484880064,33.9329422959945,98.152759448219,7386.13505696924,-6.64924567289505,2020,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2021,51.7047484880064,33.9329422959945,98.2743453702088,8516.30960050376,6.99679192745977,2021,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean,2022,51.7047484880064,33.9329422959945,98.5791344954591,9618.70743198645,3.98793094722834,2022,Latin America & Caribbean,Americas,0.0
Latin America & Caribbean (excluding high income),2010,57.7493928339598,30.8121929294819,95.5919906930777,8613.65512681046,6.6720676437814,2010,Latin America & Caribbean (excluding high income),Americas,
Latin America & Caribbean (excluding high income),2011,58.8099875476411,29.9603748780363,95.9449889700522,9944.48258656914,4.42530345672121,2011,Latin America & Caribbean (excluding high income),Americas,1.0605947136812972
Latin America & Caribbean (excluding high income),2012,56.2530025010624,29.3632801948691,96.3200596431781,9791.83868901728,2.37115639361687,2012,Latin America & Caribbean (excluding high income),Americas,-2.5569850465787027
Latin America & Caribbean (excluding high income),2013,54.1093783328245,28.9652953001049,96.6579848066338,9939.83042029737,2.76540819718329,2013,Latin America & Caribbean (excluding high income),Americas,-2.143624168237899
Latin America & Caribbean (excluding high income),2014,53.3065944861537,29.2113277535272,96.8125407490586,9872.41105467888,1.29588598740295,2014,Latin America & Caribbean (excluding high income),Americas,-0.802783846670799
Latin America & Caribbean (excluding high income),2015,52.095055465217,29.4162794524791,97.0711664557134,8297.30225777455,0.292573684049671,2015,Latin America & Caribbean (excluding high income),Americas,-1.2115390209366979
Latin America & Caribbean (excluding high income),2016,52.095055465217,30.1348141405752,97.3029797168612,7968.02217920097,-0.483657124690296,2016,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2017,52.095055465217,30.656656872441,97.5717475090532,8788.65434317749,2.01747161889023,2017,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2018,52.095055465217,31.492321617093,97.5791568486266,8446.45505331899,1.56534077715564,2018,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2019,52.095055465217,31.7800559277684,97.8532110437475,8245.29566055528,0.665471963458231,2019,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2020,52.095055465217,34.9291087228736,98.0060017525721,6882.22060784085,-6.54268614832709,2020,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2021,52.095055465217,34.9291087228736,98.1365448192491,7916.81292030137,6.8144664615359,2021,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & Caribbean (excluding high income),2022,52.095055465217,34.9291087228736,98.4762455431909,9033.75537958903,3.87705264535334,2022,Latin America & Caribbean (excluding high income),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2010,58.3403103483383,29.3733561573885,95.8047330909307,9094.53916060704,6.67885359688496,2010,Latin America & the Caribbean (IDA & IBRD countries),Americas,
Latin America & the Caribbean (IDA & IBRD countries),2011,59.2993361626618,28.7480981973053,96.1194682119716,10248.7036106318,4.56888314960383,2011,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.9590258143235033
Latin America & the Caribbean (IDA & IBRD countries),2012,56.6035114893513,28.1577248904094,96.5117378204747,10244.3119313466,2.64061792983136,2012,Latin America & the Caribbean (IDA & IBRD countries),Americas,-2.6958246733105042
Latin America & the Caribbean (IDA & IBRD countries),2013,54.839090541964,28.023018911331,96.8127967249561,10382.5128402228,2.85307149768907,2013,Latin America & the Caribbean (IDA & IBRD countries),Americas,-1.7644209473873005
Latin America & the Caribbean (IDA & IBRD countries),2014,54.6158948979749,27.9150083442527,97.0063562569368,10464.8864512803,1.3983055506331,2014,Latin America & the Caribbean (IDA & IBRD countries),Americas,-0.22319564398910074
Latin America & the Caribbean (IDA & IBRD countries),2015,53.2443890816753,28.4665300969292,97.2370514445961,8577.804211342,0.366253546005808,2015,Latin America & the Caribbean (IDA & IBRD countries),Americas,-1.371505816299596
Latin America & the Caribbean (IDA & IBRD countries),2016,53.2443890816753,29.1719760342785,97.4319920019967,8258.39951873525,-0.336265482915181,2016,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2017,53.2443890816753,29.6360964977693,97.6667483687171,9110.90175054244,1.99124100567356,2017,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2018,53.2443890816753,30.4957364186851,97.7119543642317,8822.12438662919,1.67447248999927,2018,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2019,53.2443890816753,30.9074462982408,97.9559417265741,8596.41766087618,0.717567356400423,2019,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2020,53.2443890816753,34.2376570603295,98.1092788328358,7183.58454333269,-6.56698628427809,2020,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2021,53.2443890816753,34.2376570603295,98.2324938466415,8304.28022515683,7.20083212845076,2021,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Latin America & the Caribbean (IDA & IBRD countries),2022,53.2443890816753,34.2376570603295,98.5451250779113,9388.72096989775,4.00758799340008,2022,Latin America & the Caribbean (IDA & IBRD countries),Americas,0.0
Least developed countries: UN classification,2010,54.5707640322702,75.8238613389606,32.9296486252838,815.646959616719,6.2384348797125,2010,Least developed countries: UN classification,Other,
Least developed countries: UN classification,2011,54.8821113297226,75.2784077627562,34.4200084169802,907.936012242016,3.20845387811421,2011,Least developed countries: UN classification,Other,0.3113472974524001
Least developed countries: UN classification,2012,52.5092149250061,74.1893225942829,37.7843946719531,926.086852143228,3.14731726521788,2012,Least developed countries: UN classification,Other,-2.3728964047164993
Least developed countries: UN classification,2013,52.767238012838,73.4895678063178,38.1573707830987,984.580674622207,5.70109675500126,2013,Least developed countries: UN classification,Other,0.2580230878319014
Least developed countries: UN classification,2014,51.933782738775,72.8091623290999,39.4566989775184,1033.33444875626,5.61540054823142,2014,Least developed countries: UN classification,Other,-0.8334552740629988
Least developed countries: UN classification,2015,52.1781243930469,72.586786783296,42.2813802769193,968.123889466947,2.68376430305715,2015,Least developed countries: UN classification,Other,0.24434165427189924
Least developed countries: UN classification,2016,52.1781243930469,71.977349657531,46.3321398827951,961.052941601299,3.67436691389086,2016,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2017,52.1781243930469,70.7237180071876,50.2107357057394,1026.5687075244,4.47817465594949,2017,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2018,52.1781243930469,69.7689814757559,51.1674138439625,1066.18135482911,4.55790080139364,2018,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2019,52.1781243930469,69.6544391506635,52.9514648159524,1098.40753887349,5.006065947411,2019,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2020,52.1781243930469,70.9349084202493,54.562507330301,1082.9929209144,-0.0670758300886405,2020,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2021,52.1781243930469,70.9349084202493,56.2251693973526,1152.85242267264,2.77217553498012,2021,Least developed countries: UN classification,Other,0.0
Least developed countries: UN classification,2022,52.1781243930469,70.9349084202493,56.8264012842674,1267.00441526421,4.63041795567753,2022,Least developed countries: UN classification,Other,0.0
Low & middle income,2010,22.4270538097136,24.42140986766,79.7077755404339,3347.24009059215,8.15747598462772,2010,Low & middle income,Other,
Low & middle income,2011,21.6219867190171,23.5641076061905,81.0469468324687,3887.39876208677,6.38248163602593,2011,Low & middle income,Other,-0.8050670906964967
Low & middle income,2012,22.6231982643175,23.3737721007755,81.5788098974227,4075.45456463474,5.47567183028764,2012,Low & middle income,Other,1.0012115453004
Low & middle income,2013,22.9463867334061,23.3635991441574,82.5487263224242,4263.49997053287,5.60307147080108,2013,Low & middle income,Other,0.3231884690885991
Low & middle income,2014,23.47973185643,23.4128918494465,83.1677876328261,4401.68800338689,5.15793176426351,2014,Low & middle income,Other,0.5333451230238992
Low & middle income,2015,23.9117873463394,23.4438501781898,84.1863196499328,4214.45758022272,4.73674282188234,2015,Low & middle income,Other,0.43205548990939846
Low & middle income,2016,23.9117873463394,23.7298727215053,85.5482587344368,4202.3081380546,4.76143528665671,2016,Low & middle income,Other,0.0
Low & middle income,2017,23.9117873463394,23.7676399979481,86.565149962679,4528.2851864622,5.33999436113508,2017,Low & middle income,Other,0.0
Low & middle income,2018,23.9117873463394,23.8468961304687,87.6492919680925,4754.57584654863,4.99018331620758,2018,Low & middle income,Other,0.0
Low & middle income,2019,23.9117873463394,24.3350858902724,88.0490889564092,4810.52084108954,4.08539765236242,2019,Low & middle income,Other,0.0
Low & middle income,2020,23.9117873463394,25.2624895725564,88.4120504553677,4608.95487620396,-1.18968667762738,2020,Low & middle income,Other,0.0
Low & middle income,2021,23.9117873463394,25.2624895725564,89.570092140798,5370.44444121979,7.4245459256278,2021,Low & middle income,Other,0.0
Low & middle income,2022,23.9117873463394,25.2624895725564,89.5002576329068,5582.45257367253,3.8490251921765,2022,Low & middle income,Other,0.0
Low income,2010,50.8451641153147,68.6696220935199,26.1750839024267,729.971790245327,6.98284424098645,2010,Low income,Other,
Low income,2011,55.3239123869817,71.0010646587502,26.742940355529,769.761455012423,0.785974727337816,2011,Low income,Other,4.478748271667001
Low income,2012,58.3444288481937,71.7849354788423,29.8399090818495,706.851453137953,-3.21602082008779,2012,Low income,Other,3.0205164612119972
Low income,2013,64.9411537500947,74.1732105894448,30.8819126727458,711.755071068425,3.29108255846829,2013,Low income,Other,6.596724901900998
Low income,2014,66.0567336505688,74.1084894111486,32.2789179055918,743.495153826226,4.39079571471675,2014,Low income,Other,1.1155799004741027
Low income,2015,65.7620086927183,76.8998452939415,32.2126229767553,714.771564692477,-0.569703594123581,2015,Low income,Other,-0.2947249578505051
Low income,2016,65.7620086927183,76.8148994059855,37.4463085105182,642.048021882497,2.02314722788807,2016,Low income,Other,0.0
Low income,2017,65.7620086927183,73.4896036079887,39.0805495764912,654.651268016387,3.0386972177858,2017,Low income,Other,0.0
Low income,2018,65.7620086927183,73.0350572190928,40.4843611286372,662.943016876892,3.41613589314854,2018,Low income,Other,0.0
Low income,2019,65.7620086927183,72.572177208648,41.836982681727,686.357799279352,4.23360610408281,2019,Low income,Other,0.0
Low income,2020,65.7620086927183,74.2129740199587,43.217947106415,659.290978844395,0.344386863215163,2020,Low income,Other,0.0
Low income,2021,65.7620086927183,74.2129740199587,44.8163768347735,680.657477755926,2.06974668577087,2021,Low income,Other,0.0
Low income,2022,65.7620086927183,74.2129740199587,44.9483258927663,753.954266799717,3.73694196526743,2022,Low income,Other,0.0
Lower middle income,2010,17.8889771370112,44.1423325863095,71.7400926343142,1496.46610431584,6.86281035259049,2010,Lower middle income,Other,
Lower middle income,2011,18.265682794802,43.3890943836142,74.6562833173487,1642.07581394258,4.75431778102191,2011,Lower middle income,Other,0.3767056577908008
Lower middle income,2012,17.6839201344601,43.4740995063709,75.1991406633095,1707.0342010708,5.16102451376139,2012,Lower middle income,Other,-0.5817626603419015
Lower middle income,2013,18.6729025357773,43.4536986548303,77.1707198093923,1776.30331267552,5.6744438273773,2013,Lower middle income,Other,0.9889824013172017
Lower middle income,2014,17.890267636081,42.5324013868184,78.3455492706838,1888.1642285148,6.11248428187641,2014,Lower middle income,Other,-0.7826348996963013
Lower middle income,2015,17.2470576925425,41.6452035961217,80.7234409574285,1856.92603274113,5.93364859554003,2015,Lower middle income,Other,-0.6432099435384977
Lower middle income,2016,17.2470576925425,40.8186366784506,82.7714915723345,1906.05841740326,5.69252436082309,2016,Lower middle income,Other,0.0
Lower middle income,2017,17.2470576925425,40.1020091374381,84.7280368393812,2018.06133276216,5.45719053900642,2017,Lower middle income,Other,0.0
Lower middle income,2018,17.2470576925425,39.8927751432776,86.9830368829659,2089.07047033603,5.43893672180083,2018,Lower middle income,Other,0.0
Lower middle income,2019,17.2470576925425,40.2527062566402,87.6841442253686,2162.54888541798,4.05632316283419,2019,Lower middle income,Other,0.0
Lower middle income,2020,17.2470576925425,42.0418737551124,88.4522403939564,2065.92318543948,-3.58530943059182,2020,Lower middle income,Other,0.0
Lower middle income,2021,17.2470576925425,42.0418737551124,90.6238225668445,2311.12106091849,6.6513506094125,2021,Lower middle income,Other,0.0
Lower middle income,2022,17.2470576925425,42.0418737551124,90.6193347387435,2430.52646293958,5.82230668120529,2022,Lower middle income,Other,0.0
Middle East & North Africa,2010,3.22307439152637,1.8966743328423,95.9190838447785,7086.15455165678,5.06022867900147,2010,Middle East & North Africa,Africa,
Middle East & North Africa,2011,3.19549263656622,1.8408441007538,95.9245996107681,8365.3385569835,3.74759282285639,2011,Middle East & North Africa,Africa,-0.02758175496015003
Middle East & North Africa,2012,3.14977744416757,1.62312790599374,95.4266208316675,8838.39907272597,3.9393403876909,2012,Middle East & North Africa,Africa,-0.04571519239864985
Middle East & North Africa,2013,3.41542908312813,1.6496896044444,97.0765629238766,8518.95410497194,2.17346004174705,2013,Middle East & North Africa,Africa,0.2656516389605601
Middle East & North Africa,2014,2.96179844747117,1.55983968192329,96.5203825283056,8403.78985559684,2.83288241151803,2014,Middle East & North Africa,Africa,-0.4536306356569604
Middle East & North Africa,2015,2.74145613367148,1.52743020528242,96.5086550115235,7266.6592292899,2.69041730604347,2015,Middle East & North Africa,Africa,-0.22034231379968983
Middle East & North Africa,2016,2.74145613367148,1.59450912093299,96.7983436224903,7204.57374392984,4.35975377623123,2016,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2017,2.74145613367148,1.58715383690058,97.6250026473811,7380.40569942152,1.95724359651095,2017,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2018,2.74145613367148,1.66391905189931,96.1467646904579,7607.52262859622,2.26225934406503,2018,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2019,2.74145613367148,1.82334504915152,97.1324839563419,7501.9689641949,1.37834963889598,2019,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2020,2.74145613367148,1.99565037758443,97.2315412836112,6665.21717740336,-4.0232993723727,2020,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2021,2.74145613367148,1.99565037758443,97.2914835513583,7775.55195119201,5.57289085590358,2021,Middle East & North Africa,Africa,0.0
Middle East & North Africa,2022,2.74145613367148,1.99565037758443,97.3733015431867,9116.77278273094,5.74836266642129,2022,Middle East & North Africa,Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2010,5.8874904079679,2.66027583579073,95.2174194224793,4133.83475011465,5.35557740311478,2010,Middle East & North Africa (IDA & IBRD countries),Africa,
Middle East & North Africa (IDA & IBRD countries),2011,5.83388499730582,2.60963703335479,95.2191567472279,4751.64734688651,-1.02635406497529,2011,Middle East & North Africa (IDA & IBRD countries),Africa,-0.05360541066207958
Middle East & North Africa (IDA & IBRD countries),2012,5.81175422377858,2.55612456582388,94.625781234076,5026.64555766303,3.53423577713583,2012,Middle East & North Africa (IDA & IBRD countries),Africa,-0.022130773527240244
Middle East & North Africa (IDA & IBRD countries),2013,6.24678322386196,2.59929658458601,96.5604727069496,4538.77044438026,0.417305134120951,2013,Middle East & North Africa (IDA & IBRD countries),Africa,0.43502900008337964
Middle East & North Africa (IDA & IBRD countries),2014,5.40706618297661,2.46398407896345,95.9037641046041,4397.36675865893,1.84459179536994,2014,Middle East & North Africa (IDA & IBRD countries),Africa,-0.8397170408853496
Middle East & North Africa (IDA & IBRD countries),2015,5.09551590864519,2.47471257847952,95.8874892892129,3869.3156107047,0.694157744765775,2015,Middle East & North Africa (IDA & IBRD countries),Africa,-0.31155027433142024
Middle East & North Africa (IDA & IBRD countries),2016,5.09551590864519,2.53455102195307,96.2332941143712,3891.14303171761,5.36784154459941,2016,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2017,5.09551590864519,2.45872573459995,97.1983752877486,3824.23813565368,3.13894693829036,2017,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2018,5.09551590864519,2.50234333762529,95.4583357981029,3568.26749674958,1.82359039045528,2018,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2019,5.09551590864519,2.70480925170458,96.6125775683893,3534.92693633058,1.11023485004564,2019,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2020,5.09551590864519,2.86370722475953,96.7352691074454,3215.7512499761,-4.33520481787218,2020,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2021,5.09551590864519,2.86370722475953,96.8125528853954,3672.48448675069,6.21408909503336,2021,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (IDA & IBRD countries),2022,5.09551590864519,2.86370722475953,96.9097460346813,4152.18363676059,4.41432161507478,2022,Middle East & North Africa (IDA & IBRD countries),Africa,0.0
Middle East & North Africa (excluding high income),2010,5.88308485438055,2.70120453288654,95.2690603068049,4116.44578385654,5.35895146418939,2010,Middle East & North Africa (excluding high income),Africa,
Middle East & North Africa (excluding high income),2011,5.82877634920237,2.65198516869995,95.2689009893302,4730.87805060532,-0.941004604177522,2011,Middle East & North Africa (excluding high income),Africa,-0.05430850517817998
Middle East & North Africa (excluding high income),2012,5.80779092038977,2.59323546877598,94.6835888817587,5004.75681594038,3.55700351312456,2012,Middle East & North Africa (excluding high income),Africa,-0.02098542881259924
Middle East & North Africa (excluding high income),2013,6.24201228286694,2.63469827919417,96.5979455791534,4525.04184155668,0.456281090804623,2013,Middle East & North Africa (excluding high income),Africa,0.43422136247717
Middle East & North Africa (excluding high income),2014,5.40457187805121,2.50453736154296,95.9487475084581,4385.60091414875,1.82561996849616,2014,Middle East & North Africa (excluding high income),Africa,-0.8374404048157302
Middle East & North Africa (excluding high income),2015,5.09202005771151,2.51684921444919,95.9328003127985,3862.5722046145,0.722279033046206,2015,Middle East & North Africa (excluding high income),Africa,-0.3125518203397002
Middle East & North Africa (excluding high income),2016,5.09202005771151,2.58437149786106,96.276014130497,3887.0200728029,5.40129282968478,2016,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2017,5.09202005771151,2.49808095412844,97.2291081354939,3821.91888653613,3.12195637092995,2017,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2018,5.09202005771151,2.54898510802524,95.5104255149385,3568.19940862031,1.81779376379079,2018,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2019,5.09202005771151,2.75972290196694,96.6517404120541,3536.33661519656,1.11267383038005,2019,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2020,5.09202005771151,2.92749471936677,96.7733482603745,3215.95906834746,-4.40283790910399,2020,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2021,5.09202005771151,2.92749471936677,96.8500869295379,3672.55692035451,6.2212576875649,2021,Middle East & North Africa (excluding high income),Africa,0.0
Middle East & North Africa (excluding high income),2022,5.09202005771151,2.92749471936677,96.9464771200397,4147.97463172171,4.41129157016933,2022,Middle East & North Africa (excluding high income),Africa,0.0
Middle income,2010,22.0374021211465,22.7242838598832,85.0728135496578,3610.17333989864,8.18128187806609,2010,Middle income,Other,
Middle income,2011,21.2077139198488,21.810242291618,86.5755407803619,4205.24545068319,6.49464778589891,2011,Middle income,Other,-0.8296882012976994
Middle income,2012,22.214589831531,21.6734819207551,86.9235517821868,4423.50989576401,5.64053416588229,2012,Middle income,Other,1.0068759116822008
Middle income,2013,22.5119183596206,21.6086245646223,87.9538257344968,4635.05145584909,5.64324830563687,2013,Middle income,Other,0.29732852808960075
Middle income,2014,23.0474566071303,21.619804975326,88.5572255305389,4789.17589092429,5.17096472145879,2014,Middle income,Other,0.5355382475096988
Middle income,2015,23.5182692232048,21.5942824943824,89.763281693845,4590.10014047065,4.82622585789552,2015,Middle income,Other,0.4708126160745003
Middle income,2016,23.5182692232048,21.8667614179575,90.7857334721579,4589.78770455454,4.80523435213244,2016,Middle income,Other,0.0
Middle income,2017,23.5182692232048,21.9573461951041,91.815222539659,4956.25071427331,5.3758266172181,2017,Middle income,Other,0.0
Middle income,2018,23.5182692232048,22.0639483873464,92.9486959090124,5213.90230128235,5.01414838235704,2018,Middle income,Other,0.0
Middle income,2019,23.5182692232048,22.5473378238535,93.3328680629391,5281.78360259079,4.08317549770597,2019,Middle income,Other,0.0
Middle income,2020,23.5182692232048,23.3864364958289,93.673300524618,5068.53998098794,-1.21272096176956,2020,Middle income,Other,0.0
Middle income,2021,23.5182692232048,23.3864364958289,94.8751847446865,5925.7709749664,7.5062161584262,2021,Middle income,Other,0.0
Middle income,2022,23.5182692232048,23.3864364958289,94.8855561460311,6165.89619410795,3.85059248991735,2022,Middle income,Other,0.0
North America,2010,16.2898875025261,8.8898542586301,100.0,,2.7239591705829,2010,North America,Americas,
North America,2011,18.5905590548278,9.78968925506113,100.0,,1.68621131736953,2011,North America,Americas,2.3006715523017007
North America,2012,18.6149971504165,10.1687090099287,100.0,,2.24337859832025,2012,North America,Americas,0.024438095588699582
North America,2013,19.3999717632444,10.5100828260265,100.0,,2.13349688781437,2013,North America,Americas,0.7849746128279023
North America,2014,19.5278029539202,10.6427636680361,100.0,,2.54944713665162,2014,North America,Americas,0.12783119067579918
North America,2015,19.9474593980516,10.4555225512374,100.0,,2.76110455782432,2015,North America,Americas,0.41965644413139813
North America,2016,19.9474593980516,10.8133808113123,100.0,,1.75741359164776,2016,North America,Americas,0.0
North America,2017,19.9474593980516,11.3519352843397,100.0,,2.50284496236797,2017,North America,Americas,0.0
North America,2018,19.9474593980516,11.4630741257757,100.0,,2.94789314183848,2018,North America,Americas,0.0
North America,2019,19.9474593980516,11.7837519357351,100.0,,2.42273337667585,2019,North America,Americas,0.0
North America,2020,19.9474593980516,12.5990512313246,100.0,,-2.43435524574377,2020,North America,Americas,0.0
North America,2021,19.9474593980516,12.5990512313246,100.0,,5.76128554552649,2021,North America,Americas,0.0
North America,2022,19.9474593980516,12.5990512313246,100.0,,2.07867367857624,2022,North America,Americas,0.0
OECD members,2010,18.060207961811,10.3717904112784,99.8079626418484,35088.3077576677,2.96898779587002,2010,OECD members,Other,
OECD members,2011,19.4783141321302,10.8717838342286,99.7876041121626,37547.362061581,1.87873400934457,2011,OECD members,Other,1.4181061703192022
